Order ID,Order Date,Ship Date,Ship Mode,Address,Region,Customer ID,Customer Name,Segment,Product ID,Category,Sub-Category,Product Name,Quantity,Discount,Buy Price,Price Per Each,
121160,04/Nov/2017,"2017-11-04, 12:00:00 AM",Same Day,"Bryan, Texas, United States - 77803",Central,FM-14290,Frank Merwin,Home Office,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4,0.8,1.036,0.5698,
121160,04/Nov/2017,"2017-11-04, 12:00:00 AM",Same Day,"Bryan, Texas, United States - 77803",Central,FM-14290,Frank Merwin,Home Office,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,3,0.2,17.584,13.4078,
140515,19/Mar/2017,"2017-03-24, 12:00:00 AM",Standard Class,"Los Angeles, California, United States - 90008",West,GZ-14545,George Zrebassa,Corporate,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,7,0,54.48,69.7344,
153619,03/Nov/2014,"2014-11-03, 12:00:00 AM",Same Day,"Los Angeles, California, United States - 90049",West,TC-21535,Tracy Collins,Home Office,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,4,0,1.68,2.52,
133718,23/Jul/2017,"2017-07-26, 12:00:00 AM",First Class,"Los Angeles, California, United States - 90045",West,TB-21520,Tracy Blumstein,Consumer,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3,0.2,5.064,6.8997,
133718,23/Jul/2017,"2017-07-26, 12:00:00 AM",First Class,"Los Angeles, California, United States - 90045",West,TB-21520,Tracy Blumstein,Consumer,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),9,0,6.48,9.5904,
148383,27/Dec/2014,"2014-12-31, 12:00:00 AM",Standard Class,"Phoenix, Arizona, United States - 85023",West,RP-19390,Resi Pölking,Consumer,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,6,0.7,157.794,42.0784,
126732,02/Sep/2016,"2016-09-06, 12:00:00 AM",Standard Class,"Los Angeles, California, United States - 90036",West,LR-16915,Lena Radford,Consumer,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,9,0,10.52,13.9916,
126732,02/Sep/2016,"2016-09-06, 12:00:00 AM",Standard Class,"Los Angeles, California, United States - 90036",West,LR-16915,Lena Radford,Consumer,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,3,0,7.89,8.2056,
126732,02/Sep/2016,"2016-09-06, 12:00:00 AM",Standard Class,"Los Angeles, California, United States - 90036",West,LR-16915,Lena Radford,Consumer,TEC-PH-10001531,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,4,0.2,272.792,289.8415,
126732,02/Sep/2016,"2016-09-06, 12:00:00 AM",Standard Class,"Los Angeles, California, United States - 90036",West,LR-16915,Lena Radford,Consumer,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,7,0,2.67,3.4176,
126732,02/Sep/2016,"2016-09-06, 12:00:00 AM",Standard Class,"Los Angeles, California, United States - 90036",West,LR-16915,Lena Radford,Consumer,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,3,0.2,189.576,199.0548,
126732,02/Sep/2016,"2016-09-06, 12:00:00 AM",Standard Class,"Los Angeles, California, United States - 90036",West,LR-16915,Lena Radford,Consumer,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,1,0.2,7.312,9.8712,
138156,11/Feb/2017,"2017-02-14, 12:00:00 AM",First Class,"Columbus, Ohio, United States - 43229",East,MM-17260,Magdelene Morse,Consumer,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",2,0.2,73.784,71.9394,
110310,27/Oct/2017,"2017-11-02, 12:00:00 AM",Standard Class,"Tallahassee, Florida, United States - 32303",South,NB-18655,Nona Balk,Corporate,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,7,0.2,8.112,11.0526,
110310,27/Oct/2017,"2017-11-02, 12:00:00 AM",Standard Class,"Tallahassee, Florida, United States - 32303",South,NB-18655,Nona Balk,Corporate,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,3,0.7,1.869,0.5607,
110310,27/Oct/2017,"2017-11-02, 12:00:00 AM",Standard Class,"Tallahassee, Florida, United States - 32303",South,NB-18655,Nona Balk,Corporate,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,3,0.2,2.192,2.3838,
113271,09/Jul/2014,"2014-07-14, 12:00:00 AM",Standard Class,"San Francisco, California, United States - 94122",West,DS-13030,Darrin Sayre,Home Office,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,6,0.2,2.384,3.1588,
113271,09/Jul/2014,"2014-07-14, 12:00:00 AM",Standard Class,"San Francisco, California, United States - 94122",West,DS-13030,Darrin Sayre,Home Office,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1,0.15,119.833,126.882,
113271,09/Jul/2014,"2014-07-14, 12:00:00 AM",Standard Class,"San Francisco, California, United States - 94122",West,DS-13030,Darrin Sayre,Home Office,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2,0,2.78,3.892,
113271,09/Jul/2014,"2014-07-14, 12:00:00 AM",Standard Class,"San Francisco, California, United States - 94122",West,DS-13030,Darrin Sayre,Home Office,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,5,0,6.48,9.5904,
130106,22/May/2017,"2017-05-26, 12:00:00 AM",Standard Class,"San Francisco, California, United States - 94109",West,VF-21715,Vicky Freymann,Home Office,OFF-AR-10003651,Office Supplies,Art,Newell 350,3,0,3.28,4.2312,
130106,22/May/2017,"2017-05-26, 12:00:00 AM",Standard Class,"San Francisco, California, United States - 94109",West,VF-21715,Vicky Freymann,Home Office,OFF-AR-10003732,Office Supplies,Art,Newell 333,1,0,2.78,3.5028,
127761,10/Nov/2016,"2016-11-14, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10009",East,SW-20275,Scott Williamson,Consumer,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1,0.2,3.64,5.005,
127761,10/Nov/2016,"2016-11-14, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10009",East,SW-20275,Scott Williamson,Consumer,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,7,0,125.99,157.4875,
105354,02/Dec/2016,"2016-12-06, 12:00:00 AM",Standard Class,"Marion, Iowa, United States - 52302",Central,PW-19030,Pauline Webber,Corporate,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",8,0,14.48,21.2856,
155712,02/Mar/2017,"2017-03-08, 12:00:00 AM",Standard Class,"Los Angeles, California, United States - 90008",West,KD-16615,Ken Dana,Corporate,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,2,0.2,53.824,70.644,
102309,23/Sep/2017,"2017-09-25, 12:00:00 AM",Second Class,"Pine Bluff, Arkansas, United States - 71603",South,DO-13645,Doug O'Connell,Consumer,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,5,0,39.99,52.7868,
102309,23/Sep/2017,"2017-09-25, 12:00:00 AM",Second Class,"Pine Bluff, Arkansas, United States - 71603",South,DO-13645,Doug O'Connell,Consumer,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,2,0,6.48,9.5904,
168368,11/Feb/2014,"2014-02-15, 12:00:00 AM",Second Class,"Columbia, Missouri, United States - 65203",Central,GA-14725,Guy Armstrong,Consumer,FUR-CH-10001147,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",1,0,60.89,76.1125,
168368,11/Feb/2014,"2014-02-15, 12:00:00 AM",Second Class,"Columbia, Missouri, United States - 65203",Central,GA-14725,Guy Armstrong,Consumer,OFF-LA-10004853,Office Supplies,Labels,Avery 483,3,0,4.98,7.2708,
168368,11/Feb/2014,"2014-02-15, 12:00:00 AM",Second Class,"Columbia, Missouri, United States - 65203",Central,GA-14725,Guy Armstrong,Consumer,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2,0,4.82,7.0372,
168368,11/Feb/2014,"2014-02-15, 12:00:00 AM",Second Class,"Columbia, Missouri, United States - 65203",Central,GA-14725,Guy Armstrong,Consumer,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",3,0,110.98,128.7368,
168368,11/Feb/2014,"2014-02-15, 12:00:00 AM",Second Class,"Columbia, Missouri, United States - 65203",Central,GA-14725,Guy Armstrong,Consumer,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,3,0,17.3,25.431,
168368,11/Feb/2014,"2014-02-15, 12:00:00 AM",Second Class,"Columbia, Missouri, United States - 65203",Central,GA-14725,Guy Armstrong,Consumer,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,2,0,32.48,33.7792,
167976,11/Nov/2017,"2017-11-14, 12:00:00 AM",Second Class,"Aberdeen, South Dakota, United States - 57401",Central,JL-15505,Jeremy Lonsdale,Consumer,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,3,0,8.5,10.71,
111388,02/Sep/2017,"2017-09-02, 12:00:00 AM",Same Day,"Seattle, Washington, United States - 98103",West,SU-20665,Stephanie Ulpright,Home Office,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",3,0.2,71.992,71.0921,
124499,09/Oct/2015,"2015-10-13, 12:00:00 AM",Standard Class,"Detroit, Michigan, United States - 48227",Central,FM-14380,Fred McMath,Consumer,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,3,0,129.99,141.6891,
124499,09/Oct/2015,"2015-10-13, 12:00:00 AM",Standard Class,"Detroit, Michigan, United States - 48227",Central,FM-14380,Fred McMath,Consumer,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,5,0.1,53.982,64.7784,
128118,24/Nov/2017,"2017-12-01, 12:00:00 AM",Standard Class,"Memphis, Tennessee, United States - 38109",South,MY-17380,Maribeth Yedwab,Corporate,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",3,0.7,3.891,1.297,
128118,24/Nov/2017,"2017-12-01, 12:00:00 AM",Standard Class,"Memphis, Tennessee, United States - 38109",South,MY-17380,Maribeth Yedwab,Corporate,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",7,0.2,9.264,12.738,
125759,08/Feb/2014,"2014-02-09, 12:00:00 AM",First Class,"North Las Vegas, Nevada, United States - 89031",West,NM-18445,Nathan Mautz,Home Office,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",2,0,7.28,10.0464,
151869,25/Sep/2015,"2015-09-25, 12:00:00 AM",Same Day,"Freeport, New York, United States - 11520",East,CS-11950,Carlos Soltero,Consumer,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,1,0.1,102.582,109.4208,
151869,25/Sep/2015,"2015-09-25, 12:00:00 AM",Same Day,"Freeport, New York, United States - 11520",East,CS-11950,Carlos Soltero,Consumer,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,3,0,6.68,9.8864,
102183,21/Aug/2017,"2017-08-28, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10035",East,PK-19075,Pete Kriz,Consumer,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,7,0.2,4.584,6.1884,
102183,21/Aug/2017,"2017-08-28, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10035",East,PK-19075,Pete Kriz,Consumer,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,6,0.2,717.592,959.7793,
100510,12/May/2016,"2016-05-17, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10024",East,HM-14860,Harry Marie,Corporate,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,3,0,3.34,4.8096,
100510,12/May/2016,"2016-05-17, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10024",East,HM-14860,Harry Marie,Corporate,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,4,0,157.99,233.8252,
146983,02/Sep/2017,"2017-09-06, 12:00:00 AM",Standard Class,"Henderson, Kentucky, United States - 42420",South,AH-10210,Alan Hwang,Consumer,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,3,0,525.98,778.4504,
134054,10/Oct/2014,"2014-10-10, 12:00:00 AM",Same Day,"Albuquerque, New Mexico, United States - 87105",West,FC-14335,Fred Chung,Corporate,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",7,0,36.55,52.632,
113236,26/May/2016,"2016-05-29, 12:00:00 AM",Second Class,"Delray Beach, Florida, United States - 33445",South,CP-12085,Cathy Prescott,Corporate,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,6,0.2,30.784,33.0928,
113236,26/May/2016,"2016-05-29, 12:00:00 AM",Second Class,"Delray Beach, Florida, United States - 33445",South,CP-12085,Cathy Prescott,Corporate,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,2,0.2,23.96,29.95,
122539,01/Dec/2017,"2017-12-05, 12:00:00 AM",Standard Class,"Philadelphia, Pennsylvania, United States - 19140",East,SC-20305,Sean Christensen,Consumer,OFF-LA-10004853,Office Supplies,Labels,Avery 483,4,0.2,3.984,5.2788,
122539,01/Dec/2017,"2017-12-05, 12:00:00 AM",Standard Class,"Philadelphia, Pennsylvania, United States - 19140",East,SC-20305,Sean Christensen,Consumer,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",7,0.7,1.143,0.3429,
122539,01/Dec/2017,"2017-12-05, 12:00:00 AM",Standard Class,"Philadelphia, Pennsylvania, United States - 19140",East,SC-20305,Sean Christensen,Consumer,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,2,0.3,199.486,185.237,
166772,20/Sep/2016,"2016-09-24, 12:00:00 AM",Standard Class,"Seattle, Washington, United States - 98105",West,HJ-14875,Heather Jas,Home Office,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,2,0,81.94,102.425,
152898,11/Sep/2017,"2017-09-15, 12:00:00 AM",Standard Class,"Richmond, Virginia, United States - 23223",South,CB-12025,Cassandra Brandow,Consumer,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,5,0,13.58,17.654,
160486,30/Dec/2016,"2017-01-04, 12:00:00 AM",Standard Class,"West Palm Beach, Florida, United States - 33407",South,EH-14185,Evan Henry,Consumer,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,4,0.2,18.056,24.3756,
102218,02/Sep/2017,"2017-09-04, 12:00:00 AM",Second Class,"Fort Collins, Colorado, United States - 80525",West,LW-17215,Luke Weiss,Consumer,OFF-LA-10002475,Office Supplies,Labels,Avery 519,2,0.2,5.848,7.8217,
161032,18/Nov/2014,"2014-11-23, 12:00:00 AM",Standard Class,"Franklin, Wisconsin, United States - 53132",Central,MK-17905,Michael Kennedy,Corporate,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,3,0,130.98,145.3878,
102778,21/Nov/2015,"2015-11-24, 12:00:00 AM",First Class,"Monroe, North Carolina, United States - 28110",South,JH-15820,John Huston,Consumer,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",1,0.2,18.176,22.9472,
154011,19/Jun/2017,"2017-06-26, 12:00:00 AM",Standard Class,"Dallas, Texas, United States - 75081",Central,DB-13270,Deborah Brumfield,Home Office,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3,0.8,2.296,1.3776,
154011,19/Jun/2017,"2017-06-26, 12:00:00 AM",Standard Class,"Dallas, Texas, United States - 75081",Central,DB-13270,Deborah Brumfield,Home Office,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",3,0.3,152.495,124.1745,
165456,30/Nov/2017,"2017-12-03, 12:00:00 AM",First Class,"Philadelphia, Pennsylvania, United States - 19134",East,TB-21625,Trudy Brown,Consumer,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,6,0.3,179.886,177.3162,
111857,23/Apr/2014,"2014-04-26, 12:00:00 AM",Second Class,"San Francisco, California, United States - 94109",West,NM-18445,Nathan Mautz,Home Office,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,1,0,48.91,71.8977,
163650,23/Sep/2014,"2014-09-25, 12:00:00 AM",First Class,"Dover, Delaware, United States - 19901",East,TT-21220,Thomas Thornton,Consumer,OFF-AR-10002375,Office Supplies,Art,Newell 351,3,0,3.28,4.2312,
163650,23/Sep/2014,"2014-09-25, 12:00:00 AM",First Class,"Dover, Delaware, United States - 19901",East,TT-21220,Thomas Thornton,Consumer,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,3,0,11.5,16.675,
124114,02/Mar/2017,"2017-03-02, 12:00:00 AM",Same Day,"Waco, Texas, United States - 76706",Central,RS-19765,Roland Schwarz,Corporate,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1,0.8,0.556,0.3892,
116505,17/Nov/2017,"2017-11-21, 12:00:00 AM",Second Class,"Hagerstown, Maryland, United States - 21740",East,TB-21625,Trudy Brown,Consumer,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",6,0,7.3,10.731,
161340,28/May/2017,"2017-06-01, 12:00:00 AM",Standard Class,"Cleveland, Ohio, United States - 44105",East,AM-10360,Alice McCarthy,Corporate,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),3,0.2,4.624,6.3002,
161340,28/May/2017,"2017-06-01, 12:00:00 AM",Standard Class,"Cleveland, Ohio, United States - 44105",East,AM-10360,Alice McCarthy,Corporate,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",4,0.5,28.99,12.7556,
163433,18/Apr/2015,"2015-04-22, 12:00:00 AM",Second Class,"Mcallen, Texas, United States - 78501",Central,MP-17965,Michael Paige,Corporate,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",2,0.2,20.712,24.8544,
163433,18/Apr/2015,"2015-04-22, 12:00:00 AM",Second Class,"Mcallen, Texas, United States - 78501",Central,MP-17965,Michael Paige,Corporate,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,4,0.2,61.192,67.3112,
163433,18/Apr/2015,"2015-04-22, 12:00:00 AM",Second Class,"Mcallen, Texas, United States - 78501",Central,MP-17965,Michael Paige,Corporate,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",3,0.2,24.784,26.9526,
163433,18/Apr/2015,"2015-04-22, 12:00:00 AM",Second Class,"Mcallen, Texas, United States - 78501",Central,MP-17965,Michael Paige,Corporate,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",2,0.8,2.156,1.2936,
163433,18/Apr/2015,"2015-04-22, 12:00:00 AM",Second Class,"Mcallen, Texas, United States - 78501",Central,MP-17965,Michael Paige,Corporate,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",1,0.3,56.686,36.441,
163433,18/Apr/2015,"2015-04-22, 12:00:00 AM",Second Class,"Mcallen, Texas, United States - 78501",Central,MP-17965,Michael Paige,Corporate,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,2,0.2,48.984,52.0455,
163433,18/Apr/2015,"2015-04-22, 12:00:00 AM",Second Class,"Mcallen, Texas, United States - 78501",Central,MP-17965,Michael Paige,Corporate,OFF-AR-10003481,Office Supplies,Art,Newell 348,3,0.2,2.624,2.9192,
163433,18/Apr/2015,"2015-04-22, 12:00:00 AM",Second Class,"Mcallen, Texas, United States - 78501",Central,MP-17965,Michael Paige,Corporate,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,3,0.2,5.184,6.9984,
163433,18/Apr/2015,"2015-04-22, 12:00:00 AM",Second Class,"Mcallen, Texas, United States - 78501",Central,MP-17965,Michael Paige,Corporate,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1,0.8,1.476,0.8118,
137603,19/Sep/2015,"2015-09-24, 12:00:00 AM",Standard Class,"Santa Fe, New Mexico, United States - 87505",West,MH-17290,Marc Harrigan,Home Office,OFF-AR-10001972,Office Supplies,Art,Newell 323,5,0,1.68,2.1168,
128237,25/Mar/2014,"2014-03-30, 12:00:00 AM",Standard Class,"San Francisco, California, United States - 94110",West,CA-12265,Christina Anderson,Consumer,OFF-AR-10003829,Office Supplies,Art,Newell 35,2,0,3.28,4.2312,
128237,25/Mar/2014,"2014-03-30, 12:00:00 AM",Standard Class,"San Francisco, California, United States - 94110",West,CA-12265,Christina Anderson,Consumer,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",2,0,7.44,9.3,
128237,25/Mar/2014,"2014-03-30, 12:00:00 AM",Standard Class,"San Francisco, California, United States - 94110",West,CA-12265,Christina Anderson,Consumer,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,4,0,11.37,15.3495,
128237,25/Mar/2014,"2014-03-30, 12:00:00 AM",Standard Class,"San Francisco, California, United States - 94110",West,CA-12265,Christina Anderson,Consumer,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",6,0,4.24,5.8936,
102141,26/Aug/2016,"2016-08-31, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10024",East,KD-16615,Ken Dana,Corporate,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,8,0.2,18.336,24.066,
148642,06/Mar/2017,"2017-03-12, 12:00:00 AM",Standard Class,"Dallas, Texas, United States - 75220",Central,DW-13540,Don Weiss,Consumer,OFF-LA-10000134,Office Supplies,Labels,Avery 511,2,0.2,2.464,3.3264,
148642,06/Mar/2017,"2017-03-12, 12:00:00 AM",Standard Class,"Dallas, Texas, United States - 75220",Central,DW-13540,Don Weiss,Consumer,OFF-AR-10000588,Office Supplies,Art,Newell 345,4,0.2,15.872,17.0624,
111948,11/Nov/2015,"2015-11-11, 12:00:00 AM",Same Day,"Detroit, Michigan, United States - 48234",Central,AG-10495,Andrew Gjertsen,Corporate,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",7,0,59.76,76.4928,
111948,11/Nov/2015,"2015-11-11, 12:00:00 AM",Same Day,"Detroit, Michigan, United States - 48234",Central,AG-10495,Andrew Gjertsen,Corporate,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",2,0.1,61.929,85.3244,
161907,05/Apr/2016,"2016-04-09, 12:00:00 AM",Standard Class,"Philadelphia, Pennsylvania, United States - 19140",East,JH-16180,Justin Hirsh,Consumer,TEC-PH-10000141,Technology,Phones,Clearsounds A400,3,0.4,39.594,30.3554,
161907,05/Apr/2016,"2016-04-09, 12:00:00 AM",Standard Class,"Philadelphia, Pennsylvania, United States - 19140",East,JH-16180,Justin Hirsh,Consumer,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,4,0.2,192.296,151.4331,
124940,21/Feb/2017,"2017-02-26, 12:00:00 AM",Standard Class,"Carrollton, Texas, United States - 75007",Central,DK-13090,Dave Kipp,Consumer,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,1,0.2,47.904,44.91,
108343,20/Jul/2017,"2017-07-25, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10009",East,AR-10825,Anthony Rawles,Corporate,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,2,0,6.68,9.8864,
108343,20/Jul/2017,"2017-07-25, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10009",East,AR-10825,Anthony Rawles,Corporate,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,2,0.1,81.882,94.6192,
108343,20/Jul/2017,"2017-07-25, 12:00:00 AM",Standard Class,"New York City, New York, United States - 10009",East,AR-10825,Anthony Rawles,Corporate,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,4,0,45.98,53.7966,
111563,04/Nov/2016,"2016-11-08, 12:00:00 AM",Standard Class,"Houston, Texas, United States - 77041",Central,SM-20005,Sally Matthias,Consumer,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",3,0.6,3.792,1.896,
111563,04/Nov/2016,"2016-11-08, 12:00:00 AM",Standard Class,"Houston, Texas, United States - 77041",Central,SM-20005,Sally Matthias,Consumer,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",4,0.6,16.528,4.5452,
121853,23/Sep/2017,"2017-09-29, 12:00:00 AM",Standard Class,"Los Angeles, California, United States - 90036",West,DB-13660,Duane Benoit,Consumer,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,8,0,26.38,38.5148,
121853,23/Sep/2017,"2017-09-29, 12:00:00 AM",Standard Class,"Los Angeles, California, United States - 90036",West,DB-13660,Duane Benoit,Consumer,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2,0.2,297.408,327.1488,
121853,23/Sep/2017,"2017-09-29, 12:00:00 AM",Standard Class,"Los Angeles, California, United States - 90036",West,DB-13660,Duane Benoit,Consumer,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,3,0.2,24.32,32.224,
130687,07/Sep/2017,"2017-09-10, 12:00:00 AM",First Class,"Edmonds, Washington, United States - 98026",West,PF-19225,Phillip Flathmann,Consumer,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,4,0,20.24,28.9432,
130687,07/Sep/2017,"2017-09-10, 12:00:00 AM",First Class,"Edmonds, Washington, United States - 98026",West,PF-19225,Phillip Flathmann,Consumer,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,2,0.2,227.856,244.9452,
130687,07/Sep/2017,"2017-09-10, 12:00:00 AM",First Class,"Edmonds, Washington, United States - 98026",West,PF-19225,Phillip Flathmann,Consumer,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,1,0,25.98,33.2544,
164497,28/Nov/2015,"2015-11-30, 12:00:00 AM",First Class,"San Francisco, California, United States - 94110",West,AJ-10945,Ashley Jarboe,Consumer,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",4,0,11.32,15.1688,
